"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"11",0.0627450980392157,0.0980392156862745,0.0509803921568628,0.0392156862745098,0.109803921568627,0.0509803921568628,0.0745098039215686,0.0627450980392157,0.0627450980392157,0.0862745098039216,0.0745098039215686,0.0392156862745098,0.0509803921568628,0.0509803921568628,0.0862745098039216
"12",0.0456140350877193,0.087719298245614,0.0666666666666667,0.0456140350877193,0.129824561403509,0.0456140350877193,0.0666666666666667,0.087719298245614,0.0456140350877193,0.150877192982456,0.056140350877193,0.056140350877193,0.0350877192982456,0.0350877192982456,0.0456140350877193
"13",0.0512820512820513,0.118589743589744,0.0705128205128205,0.0512820512820513,0.118589743589744,0.0320512820512821,0.0512820512820513,0.0608974358974359,0.0512820512820513,0.176282051282051,0.0320512820512821,0.0608974358974359,0.0512820512820513,0.0416666666666667,0.0320512820512821
"14",0.0608272506082725,0.1338199513382,0.0608272506082725,0.0316301703163017,0.0754257907542579,0.0608272506082725,0.0754257907542579,0.024330900243309,0.0535279805352798,0.0754257907542579,0.0316301703163017,0.0389294403892944,0.0900243309002433,0.0900243309002433,0.097323600973236
"15",0.0523809523809524,0.116666666666667,0.0595238095238095,0.030952380952381,0.0738095238095238,0.0952380952380952,0.0452380952380952,0.030952380952381,0.0452380952380952,0.0452380952380952,0.0380952380952381,0.0452380952380952,0.173809523809524,0.0738095238095238,0.0738095238095238
"16",0.0527777777777778,0.0777777777777778,0.0527777777777778,0.0277777777777778,0.0694444444444444,0.0777777777777778,0.0527777777777778,0.0277777777777778,0.0444444444444444,0.0694444444444444,0.0444444444444444,0.0361111111111111,0.186111111111111,0.0611111111111111,0.119444444444444
"17",0.0401606425702811,0.0642570281124498,0.0401606425702811,0.0401606425702811,0.0522088353413655,0.0763052208835341,0.0522088353413655,0.0522088353413655,0.0401606425702811,0.0642570281124498,0.0763052208835341,0.0763052208835341,0.184738955823293,0.0642570281124498,0.0763052208835341
"18",0.0548523206751055,0.080168776371308,0.0548523206751055,0.0548523206751055,0.0675105485232068,0.118143459915612,0.0548523206751055,0.0675105485232068,0.0421940928270042,0.0421940928270042,0.0548523206751055,0.080168776371308,0.130801687763713,0.0548523206751055,0.0421940928270042
"19",0.0446735395189004,0.0859106529209622,0.0549828178694158,0.0446735395189004,0.0549828178694158,0.147766323024055,0.0549828178694158,0.0859106529209622,0.0343642611683849,0.0549828178694158,0.0343642611683849,0.0549828178694158,0.127147766323024,0.0652920962199313,0.0549828178694158
"20",0.0545977011494253,0.123563218390805,0.0373563218390805,0.0373563218390805,0.0373563218390805,0.0890804597701149,0.183908045977011,0.0718390804597701,0.0459770114942529,0.0804597701149425,0.028735632183908,0.0373563218390805,0.0632183908045977,0.028735632183908,0.0804597701149425
"21",0.0790960451977401,0.129943502824859,0.0621468926553672,0.0621468926553672,0.0875706214689266,0.0621468926553672,0.104519774011299,0.0367231638418079,0.0282485875706215,0.112994350282486,0.0451977401129944,0.0367231638418079,0.0621468926553672,0.0282485875706215,0.0621468926553672
"22",0.0395061728395062,0.120987654320988,0.0617283950617284,0.0395061728395062,0.0691358024691358,0.0395061728395062,0.135802469135802,0.0246913580246914,0.0246913580246914,0.106172839506173,0.0395061728395062,0.0469135802469136,0.0987654320987654,0.0395061728395062,0.11358024691358
"23",0.0463768115942029,0.0811594202898551,0.063768115942029,0.0463768115942029,0.107246376811594,0.0376811594202899,0.0463768115942029,0.0289855072463768,0.0289855072463768,0.115942028985507,0.0550724637681159,0.063768115942029,0.0985507246376812,0.0550724637681159,0.12463768115942
"24",0.0429042904290429,0.122112211221122,0.0726072607260726,0.0429042904290429,0.0627062706270627,0.0528052805280528,0.0825082508250825,0.033003300330033,0.033003300330033,0.0726072607260726,0.0726072607260726,0.0429042904290429,0.112211221122112,0.0429042904290429,0.112211221122112
"25",0.0534979423868313,0.0534979423868313,0.102880658436214,0.0534979423868313,0.139917695473251,0.065843621399177,0.065843621399177,0.0781893004115226,0.0411522633744856,0.0411522633744856,0.0411522633744856,0.065843621399177,0.0781893004115226,0.0534979423868313,0.065843621399177
"26",0.0711111111111111,0.0577777777777778,0.137777777777778,0.0577777777777778,0.137777777777778,0.0444444444444444,0.0444444444444444,0.0577777777777778,0.0444444444444444,0.0844444444444444,0.0444444444444444,0.0444444444444444,0.0711111111111111,0.0577777777777778,0.0444444444444444
"27",0.0420711974110032,0.0517799352750809,0.0711974110032362,0.0420711974110032,0.187702265372168,0.0517799352750809,0.0323624595469256,0.0517799352750809,0.0323624595469256,0.119741100323625,0.0614886731391586,0.0906148867313916,0.0614886731391586,0.0517799352750809,0.0517799352750809
"28",0.0343642611683849,0.0756013745704467,0.0962199312714777,0.0446735395189004,0.189003436426117,0.0446735395189004,0.0549828178694158,0.0652920962199313,0.0549828178694158,0.127147766323024,0.0343642611683849,0.0446735395189004,0.0549828178694158,0.0343642611683849,0.0446735395189004
"29",0.0318627450980392,0.0759803921568628,0.0612745098039216,0.053921568627451,0.178921568627451,0.0612745098039216,0.0318627450980392,0.0245098039215686,0.0465686274509804,0.0906862745098039,0.0465686274509804,0.0612745098039216,0.120098039215686,0.053921568627451,0.0612745098039216
"30",0.0503875968992248,0.0503875968992248,0.0503875968992248,0.0503875968992248,0.224806201550388,0.062015503875969,0.0503875968992248,0.0852713178294574,0.0503875968992248,0.108527131782946,0.0503875968992248,0.0387596899224806,0.0387596899224806,0.0503875968992248,0.0387596899224806
"31",0.0442176870748299,0.054421768707483,0.0646258503401361,0.0340136054421769,0.197278911564626,0.0442176870748299,0.054421768707483,0.115646258503401,0.054421768707483,0.115646258503401,0.0340136054421769,0.0442176870748299,0.0442176870748299,0.0442176870748299,0.054421768707483
"32",0.0446009389671362,0.150234741784038,0.0586854460093897,0.0305164319248826,0.0727699530516432,0.122065727699531,0.0657276995305164,0.07981220657277,0.0305164319248826,0.0375586854460094,0.129107981220657,0.0516431924882629,0.0375586854460094,0.0516431924882629,0.0375586854460094
"33",0.035230352303523,0.181571815718157,0.02710027100271,0.0433604336043361,0.0758807588075881,0.0840108401084011,0.0677506775067751,0.0677506775067751,0.035230352303523,0.035230352303523,0.100271002710027,0.0921409214092141,0.0514905149051491,0.0514905149051491,0.0514905149051491
"34",0.0412698412698413,0.126984126984127,0.0317460317460317,0.0507936507936508,0.0698412698412698,0.0507936507936508,0.0888888888888889,0.0507936507936508,0.0603174603174603,0.0507936507936508,0.0888888888888889,0.107936507936508,0.0412698412698413,0.0698412698412698,0.0698412698412698
"35",0.0462287104622871,0.148418491484185,0.024330900243309,0.024330900243309,0.0462287104622871,0.0681265206812652,0.097323600973236,0.0389294403892944,0.024330900243309,0.0535279805352798,0.141119221411192,0.119221411192214,0.0389294403892944,0.0608272506082725,0.0681265206812652
"36",0.0335917312661499,0.111111111111111,0.0335917312661499,0.0490956072351421,0.0723514211886305,0.0645994832041344,0.103359173126615,0.041343669250646,0.041343669250646,0.0723514211886305,0.0878552971576227,0.149870801033592,0.041343669250646,0.0490956072351421,0.0490956072351421
"37",0.0407124681933842,0.0865139949109415,0.0330788804071247,0.0407124681933842,0.0559796437659033,0.0712468193384224,0.101781170483461,0.0407124681933842,0.0483460559796438,0.0483460559796438,0.139949109414758,0.10941475826972,0.0636132315521628,0.0865139949109415,0.0330788804071247
"38",0.0579710144927536,0.101449275362319,0.0471014492753623,0.0471014492753623,0.0688405797101449,0.0688405797101449,0.11231884057971,0.036231884057971,0.0579710144927536,0.0797101449275362,0.0688405797101449,0.036231884057971,0.0905797101449275,0.0797101449275362,0.0471014492753623
"39",0.0354609929078014,0.0780141843971631,0.0354609929078014,0.0460992907801418,0.0567375886524823,0.0567375886524823,0.099290780141844,0.0460992907801418,0.0354609929078014,0.0886524822695035,0.0780141843971631,0.0886524822695035,0.099290780141844,0.109929078014184,0.0460992907801418
"40",0.0420711974110032,0.0614886731391586,0.0614886731391586,0.0711974110032362,0.0517799352750809,0.0420711974110032,0.0711974110032362,0.0420711974110032,0.0420711974110032,0.119741100323625,0.0420711974110032,0.0906148867313916,0.100323624595469,0.110032362459547,0.0517799352750809
"41",0.0397553516819572,0.0764525993883792,0.0581039755351682,0.0764525993883792,0.0764525993883792,0.0305810397553517,0.0948012232415902,0.0489296636085627,0.0397553516819572,0.122324159021407,0.0581039755351682,0.0764525993883792,0.0948012232415902,0.0581039755351682,0.0489296636085627
"42",0.0476190476190476,0.0744047619047619,0.0565476190476191,0.0654761904761905,0.110119047619048,0.0297619047619048,0.0833333333333333,0.0297619047619048,0.0386904761904762,0.154761904761905,0.0476190476190476,0.0654761904761905,0.0922619047619048,0.0654761904761905,0.0386904761904762
"43",0.0378787878787879,0.0378787878787879,0.0378787878787879,0.0378787878787879,0.106060606060606,0.0378787878787879,0.0946969696969697,0.0492424242424242,0.0378787878787879,0.151515151515152,0.071969696969697,0.071969696969697,0.106060606060606,0.0833333333333333,0.0378787878787879
"44",0.03584229390681,0.100358422939068,0.03584229390681,0.0465949820788531,0.121863799283154,0.0788530465949821,0.0788530465949821,0.03584229390681,0.03584229390681,0.121863799283154,0.0465949820788531,0.03584229390681,0.0896057347670251,0.0788530465949821,0.0573476702508961
"45",0.0350877192982456,0.0771929824561404,0.056140350877193,0.056140350877193,0.056140350877193,0.0982456140350877,0.0982456140350877,0.056140350877193,0.0456140350877193,0.108771929824561,0.056140350877193,0.056140350877193,0.0456140350877193,0.0771929824561404,0.0771929824561404
"46",0.0303030303030303,0.103030303030303,0.0484848484848485,0.0303030303030303,0.0757575757575758,0.121212121212121,0.112121212121212,0.0575757575757576,0.0393939393939394,0.0757575757575758,0.0303030303030303,0.0575757575757576,0.0757575757575758,0.0939393939393939,0.0484848484848485
"47",0.0340136054421769,0.115646258503401,0.054421768707483,0.0646258503401361,0.0850340136054422,0.0646258503401361,0.105442176870748,0.054421768707483,0.054421768707483,0.0646258503401361,0.0340136054421769,0.0442176870748299,0.0748299319727891,0.0952380952380952,0.054421768707483
"48",0.0885416666666667,0.0885416666666667,0.0494791666666667,0.0338541666666667,0.0885416666666667,0.0729166666666667,0.0807291666666667,0.0338541666666667,0.0416666666666667,0.111979166666667,0.0260416666666667,0.0338541666666667,0.0807291666666667,0.0885416666666667,0.0807291666666667
"49",0.0977011494252874,0.0718390804597701,0.0459770114942529,0.0545977011494253,0.0804597701149425,0.0632183908045977,0.0890804597701149,0.028735632183908,0.0373563218390805,0.0977011494252874,0.028735632183908,0.028735632183908,0.0632183908045977,0.0632183908045977,0.149425287356322
"50",0.130666666666667,0.0586666666666667,0.0666666666666667,0.0426666666666667,0.0346666666666667,0.0826666666666667,0.0666666666666667,0.0266666666666667,0.0426666666666667,0.106666666666667,0.0426666666666667,0.0266666666666667,0.0586666666666667,0.0586666666666667,0.154666666666667
"51",0.0683760683760684,0.0555555555555556,0.0555555555555556,0.0427350427350427,0.0427350427350427,0.106837606837607,0.0811965811965812,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0427350427350427,0.0427350427350427,0.0811965811965812,0.0555555555555556,0.158119658119658
"52",0.0791666666666667,0.104166666666667,0.0791666666666667,0.0541666666666667,0.0416666666666667,0.104166666666667,0.0791666666666667,0.0541666666666667,0.0416666666666667,0.0541666666666667,0.0416666666666667,0.0416666666666667,0.0666666666666667,0.0541666666666667,0.104166666666667
"53",0.0432900432900433,0.0822510822510823,0.0692640692640693,0.0562770562770563,0.0562770562770563,0.121212121212121,0.0692640692640693,0.0692640692640693,0.0432900432900433,0.0822510822510823,0.0692640692640693,0.0432900432900433,0.0692640692640693,0.0432900432900433,0.0822510822510823
"54",0.0772357723577236,0.0894308943089431,0.0528455284552846,0.0528455284552846,0.0528455284552846,0.0650406504065041,0.126016260162602,0.0772357723577236,0.040650406504065,0.0650406504065041,0.0772357723577236,0.040650406504065,0.0650406504065041,0.040650406504065,0.0772357723577236
"55",0.131782945736434,0.0852713178294574,0.062015503875969,0.0503875968992248,0.0387596899224806,0.062015503875969,0.0852713178294574,0.062015503875969,0.0503875968992248,0.0387596899224806,0.0503875968992248,0.0736434108527132,0.062015503875969,0.0968992248062016,0.0503875968992248
"56",0.146520146520147,0.0695970695970696,0.0366300366300366,0.0476190476190476,0.0476190476190476,0.0805860805860806,0.0586080586080586,0.0366300366300366,0.0476190476190476,0.0476190476190476,0.0366300366300366,0.0586080586080586,0.0586080586080586,0.135531135531136,0.0915750915750916
"57",0.0915032679738562,0.0522875816993464,0.042483660130719,0.0522875816993464,0.0620915032679739,0.101307189542484,0.0326797385620915,0.0326797385620915,0.042483660130719,0.0816993464052288,0.042483660130719,0.0522875816993464,0.0620915032679739,0.169934640522876,0.0816993464052288
"58",0.0778816199376947,0.059190031152648,0.0311526479750779,0.0404984423676013,0.0498442367601246,0.0685358255451713,0.0311526479750779,0.0311526479750779,0.0685358255451713,0.115264797507788,0.059190031152648,0.0311526479750779,0.0498442367601246,0.152647975077882,0.133956386292835
"59",0.0567375886524823,0.0354609929078014,0.0567375886524823,0.0354609929078014,0.0780141843971631,0.0886524822695035,0.0567375886524823,0.0354609929078014,0.0886524822695035,0.109929078014184,0.0354609929078014,0.0354609929078014,0.0354609929078014,0.173758865248227,0.0780141843971631
"60",0.0613026819923372,0.0613026819923372,0.049808429118774,0.0383141762452107,0.0613026819923372,0.10727969348659,0.049808429118774,0.049808429118774,0.049808429118774,0.049808429118774,0.0383141762452107,0.0613026819923372,0.049808429118774,0.130268199233716,0.14176245210728
"61",0.061624649859944,0.0364145658263305,0.0448179271708684,0.0448179271708684,0.103641456582633,0.0784313725490196,0.0700280112044818,0.0448179271708684,0.061624649859944,0.0532212885154062,0.0448179271708684,0.0364145658263305,0.170868347338936,0.103641456582633,0.0448179271708684
"62",0.0821256038647343,0.0241545893719807,0.0386473429951691,0.0531400966183575,0.118357487922705,0.0748792270531401,0.0386473429951691,0.0603864734299517,0.0458937198067633,0.0314009661835749,0.0603864734299517,0.0531400966183575,0.205314009661836,0.0893719806763285,0.0241545893719807
"63",0.0743405275779377,0.0311750599520384,0.0455635491606715,0.0599520383693046,0.117505995203837,0.0743405275779377,0.0455635491606715,0.0743405275779377,0.0599520383693046,0.0239808153477218,0.0599520383693046,0.0455635491606715,0.167865707434053,0.0815347721822542,0.0383693045563549
"64",0.0850340136054422,0.0340136054421769,0.0340136054421769,0.105442176870748,0.0952380952380952,0.0748299319727891,0.054421768707483,0.0748299319727891,0.0646258503401361,0.0646258503401361,0.0646258503401361,0.0340136054421769,0.125850340136054,0.054421768707483,0.0340136054421769
"65",0.0541666666666667,0.0416666666666667,0.0416666666666667,0.104166666666667,0.0666666666666667,0.0666666666666667,0.0541666666666667,0.0541666666666667,0.0541666666666667,0.104166666666667,0.0791666666666667,0.0416666666666667,0.0541666666666667,0.0916666666666667,0.0916666666666667
"66",0.111111111111111,0.0788530465949821,0.0681003584229391,0.0573476702508961,0.132616487455197,0.0465949820788531,0.03584229390681,0.0573476702508961,0.03584229390681,0.111111111111111,0.03584229390681,0.0573476702508961,0.0465949820788531,0.0573476702508961,0.0681003584229391
"67",0.0859106529209622,0.0859106529209622,0.0652920962199313,0.0446735395189004,0.0962199312714777,0.0549828178694158,0.106529209621993,0.0446735395189004,0.0446735395189004,0.0756013745704467,0.0859106529209622,0.0446735395189004,0.0446735395189004,0.0343642611683849,0.0859106529209622
"68",0.0924092409240924,0.0924092409240924,0.0627062706270627,0.033003300330033,0.102310231023102,0.0528052805280528,0.171617161716172,0.0429042904290429,0.033003300330033,0.0825082508250825,0.033003300330033,0.0429042904290429,0.0528052805280528,0.0429042904290429,0.0627062706270627
"69",0.0433333333333333,0.0633333333333333,0.0433333333333333,0.0333333333333333,0.0833333333333333,0.0533333333333333,0.173333333333333,0.0333333333333333,0.0433333333333333,0.0833333333333333,0.0533333333333333,0.0433333333333333,0.133333333333333,0.0433333333333333,0.0733333333333333
"70",0.0592592592592593,0.0481481481481482,0.0481481481481482,0.0481481481481482,0.0481481481481482,0.0592592592592593,0.137037037037037,0.037037037037037,0.037037037037037,0.114814814814815,0.0703703703703704,0.0481481481481482,0.0925925925925926,0.0592592592592593,0.0925925925925926
"71",0.0645994832041344,0.0723514211886305,0.0490956072351421,0.0335917312661499,0.0335917312661499,0.142118863049096,0.0568475452196382,0.0335917312661499,0.0258397932816537,0.0723514211886305,0.0568475452196382,0.0335917312661499,0.188630490956072,0.0645994832041344,0.0723514211886305
"72",0.0833333333333333,0.0654761904761905,0.0297619047619048,0.0565476190476191,0.0297619047619048,0.19047619047619,0.0476190476190476,0.0386904761904762,0.0297619047619048,0.0565476190476191,0.0565476190476191,0.0565476190476191,0.163690476190476,0.0386904761904762,0.0565476190476191
"73",0.0550724637681159,0.0811594202898551,0.0289855072463768,0.0463768115942029,0.0289855072463768,0.142028985507246,0.0550724637681159,0.0376811594202899,0.0376811594202899,0.072463768115942,0.072463768115942,0.0985507246376812,0.115942028985507,0.063768115942029,0.063768115942029
"74",0.0675105485232068,0.0421940928270042,0.0421940928270042,0.0421940928270042,0.0421940928270042,0.080168776371308,0.0548523206751055,0.0548523206751055,0.0548523206751055,0.0675105485232068,0.0928270042194093,0.118143459915612,0.080168776371308,0.118143459915612,0.0421940928270042
"75",0.0429042904290429,0.0627062706270627,0.0429042904290429,0.0528052805280528,0.0528052805280528,0.0429042904290429,0.0726072607260726,0.0429042904290429,0.0528052805280528,0.0825082508250825,0.0726072607260726,0.0924092409240924,0.0726072607260726,0.181518151815181,0.033003300330033
"76",0.039039039039039,0.0570570570570571,0.03003003003003,0.03003003003003,0.0750750750750751,0.0570570570570571,0.0930930930930931,0.0570570570570571,0.039039039039039,0.102102102102102,0.039039039039039,0.0570570570570571,0.0570570570570571,0.228228228228228,0.039039039039039
"77",0.0280112044817927,0.0532212885154062,0.0532212885154062,0.0364145658263305,0.112044817927171,0.0364145658263305,0.0784313725490196,0.0364145658263305,0.0448179271708684,0.137254901960784,0.0364145658263305,0.0364145658263305,0.112044817927171,0.145658263305322,0.0532212885154062
"78",0.0376811594202899,0.063768115942029,0.0376811594202899,0.0376811594202899,0.107246376811594,0.0376811594202899,0.0463768115942029,0.0376811594202899,0.0550724637681159,0.0898550724637681,0.0463768115942029,0.0550724637681159,0.12463768115942,0.168115942028985,0.0550724637681159
"79",0.0393939393939394,0.0666666666666667,0.0303030303030303,0.0484848484848485,0.0757575757575758,0.0484848484848485,0.0484848484848485,0.0393939393939394,0.0484848484848485,0.0666666666666667,0.0393939393939394,0.0575757575757576,0.112121212121212,0.212121212121212,0.0666666666666667
"80",0.0336700336700337,0.063973063973064,0.0336700336700337,0.0336700336700337,0.0841750841750842,0.063973063973064,0.0538720538720539,0.063973063973064,0.063973063973064,0.0538720538720539,0.0437710437710438,0.0437710437710438,0.0841750841750842,0.225589225589226,0.0538720538720539
"81",0.106529209621993,0.0756013745704467,0.0343642611683849,0.0343642611683849,0.147766323024055,0.0446735395189004,0.0343642611683849,0.0446735395189004,0.0652920962199313,0.0446735395189004,0.0549828178694158,0.0343642611683849,0.0756013745704467,0.127147766323024,0.0756013745704467
"82",0.068870523415978,0.0853994490358127,0.0440771349862259,0.0358126721763085,0.225895316804408,0.101928374655647,0.0440771349862259,0.0275482093663912,0.0358126721763085,0.0523415977961433,0.0606060606060606,0.0358126721763085,0.0606060606060606,0.0771349862258953,0.0440771349862259
"83",0.0815347721822542,0.0887290167865707,0.0383693045563549,0.0455635491606715,0.261390887290168,0.0743405275779377,0.0455635491606715,0.0311750599520384,0.0383693045563549,0.0599520383693046,0.0455635491606715,0.0239808153477218,0.0671462829736211,0.0599520383693046,0.0383693045563549
"84",0.052757793764988,0.0599520383693046,0.0311750599520384,0.0311750599520384,0.203836930455635,0.103117505995204,0.0599520383693046,0.0311750599520384,0.0311750599520384,0.0815347721822542,0.0383693045563549,0.0455635491606715,0.0671462829736211,0.0815347721822542,0.0815347721822542
"85",0.0702947845804989,0.0566893424036281,0.0294784580498866,0.0839002267573696,0.247165532879819,0.0498866213151927,0.0566893424036281,0.0566893424036281,0.036281179138322,0.036281179138322,0.0634920634920635,0.0294784580498866,0.0702947845804989,0.0770975056689342,0.036281179138322
"86",0.06265664160401,0.06265664160401,0.0401002506265664,0.12280701754386,0.220551378446115,0.0325814536340852,0.0476190476190476,0.0401002506265664,0.0476190476190476,0.0401002506265664,0.12280701754386,0.025062656641604,0.06265664160401,0.0401002506265664,0.0325814536340852
"87",0.0401234567901235,0.123456790123457,0.0493827160493827,0.0771604938271605,0.216049382716049,0.0401234567901235,0.0401234567901235,0.0401234567901235,0.0864197530864198,0.0771604938271605,0.0493827160493827,0.0308641975308642,0.058641975308642,0.0401234567901235,0.0308641975308642
"88",0.0311526479750779,0.0778816199376947,0.0872274143302181,0.059190031152648,0.124610591900312,0.0404984423676013,0.0685358255451713,0.059190031152648,0.0778816199376947,0.105919003115265,0.059190031152648,0.0311526479750779,0.0685358255451713,0.0685358255451713,0.0404984423676013
"89",0.0433333333333333,0.0833333333333333,0.163333333333333,0.0433333333333333,0.0533333333333333,0.0433333333333333,0.0333333333333333,0.0733333333333333,0.0433333333333333,0.123333333333333,0.0633333333333333,0.0333333333333333,0.0733333333333333,0.0733333333333333,0.0533333333333333
"90",0.036231884057971,0.0471014492753623,0.134057971014493,0.0579710144927536,0.0579710144927536,0.0471014492753623,0.0688405797101449,0.0471014492753623,0.036231884057971,0.134057971014493,0.0579710144927536,0.0471014492753623,0.134057971014493,0.0579710144927536,0.036231884057971
"91",0.0534979423868313,0.0534979423868313,0.11522633744856,0.0411522633744856,0.0534979423868313,0.0411522633744856,0.065843621399177,0.0534979423868313,0.065843621399177,0.11522633744856,0.065843621399177,0.0534979423868313,0.11522633744856,0.0411522633744856,0.065843621399177
"92",0.0675105485232068,0.0421940928270042,0.080168776371308,0.0675105485232068,0.0675105485232068,0.0548523206751055,0.0928270042194093,0.0421940928270042,0.0675105485232068,0.0928270042194093,0.0548523206751055,0.0548523206751055,0.080168776371308,0.0421940928270042,0.0928270042194093
"93",0.157509157509158,0.0476190476190476,0.0476190476190476,0.0586080586080586,0.0366300366300366,0.113553113553114,0.0586080586080586,0.0366300366300366,0.0915750915750916,0.0476190476190476,0.0695970695970696,0.0476190476190476,0.0586080586080586,0.0476190476190476,0.0805860805860806
"94",0.203174603174603,0.0698412698412698,0.0412698412698413,0.0793650793650794,0.0317460317460317,0.117460317460317,0.0412698412698413,0.0317460317460317,0.0984126984126984,0.0412698412698413,0.0698412698412698,0.0317460317460317,0.0412698412698413,0.0603174603174603,0.0412698412698413
"95",0.211221122112211,0.102310231023102,0.0627062706270627,0.0429042904290429,0.033003300330033,0.0924092409240924,0.033003300330033,0.033003300330033,0.0825082508250825,0.0429042904290429,0.0825082508250825,0.033003300330033,0.0429042904290429,0.0627062706270627,0.0429042904290429
"96",0.182539682539683,0.123015873015873,0.0396825396825397,0.0753968253968254,0.0396825396825397,0.0634920634920635,0.0396825396825397,0.0396825396825397,0.0753968253968254,0.0753968253968254,0.0634920634920635,0.0396825396825397,0.0396825396825397,0.0515873015873016,0.0515873015873016
"97",0.0637254901960784,0.0931372549019608,0.0490196078431373,0.0637254901960784,0.0637254901960784,0.0637254901960784,0.0637254901960784,0.0637254901960784,0.0637254901960784,0.107843137254902,0.0784313725490196,0.0490196078431373,0.0637254901960784,0.0490196078431373,0.0637254901960784
"98",0.0537634408602151,0.102150537634409,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0698924731182796,0.0537634408602151,0.0860215053763441,0.0537634408602151,0.0860215053763441,0.0537634408602151,0.0537634408602151,0.102150537634409,0.0698924731182796,0.0537634408602151
"99",0.0692640692640693,0.134199134199134,0.0432900432900433,0.0692640692640693,0.0692640692640693,0.0952380952380952,0.0822510822510823,0.0692640692640693,0.0562770562770563,0.0562770562770563,0.0432900432900433,0.0432900432900433,0.0432900432900433,0.0692640692640693,0.0562770562770563
"100",0.111111111111111,0.182539682539683,0.0396825396825397,0.0634920634920635,0.0396825396825397,0.0515873015873016,0.0634920634920635,0.0515873015873016,0.111111111111111,0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0634920634920635,0.0396825396825397,0.0634920634920635
"101",0.154088050314465,0.125786163522013,0.0408805031446541,0.050314465408805,0.059748427672956,0.059748427672956,0.0786163522012579,0.0408805031446541,0.116352201257862,0.0314465408805031,0.0314465408805031,0.0408805031446541,0.050314465408805,0.050314465408805,0.0691823899371069
"102",0.176245210727969,0.0957854406130268,0.0383141762452107,0.0727969348659004,0.0727969348659004,0.0383141762452107,0.0727969348659004,0.0383141762452107,0.0613026819923372,0.0383141762452107,0.0383141762452107,0.0383141762452107,0.0613026819923372,0.0383141762452107,0.118773946360153
"103",0.141666666666667,0.0416666666666667,0.0791666666666667,0.0416666666666667,0.104166666666667,0.0541666666666667,0.0666666666666667,0.0541666666666667,0.0791666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0791666666666667,0.0541666666666667,0.0791666666666667
